Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533632400.0 10.0 NA 135 290 0 NA NA 592 449 0 NA NA 3224 5310 922 NA NA 1688 3622 1465 NA
1533632400.0 101.0 93 NA NA NA NA 161 NA NA NA NA 1280 NA NA NA NA 2037 NA NA NA NA
1533632400.0 1010.0 NA 32 47 0 NA NA 89 99 0 NA NA 106 170 128 NA NA 437 310 332 NA
1533632400.0 102.0 89 NA NA NA NA 161 NA NA NA NA 1168 NA NA NA NA 2059 NA NA NA NA
1533632400.0 1020.0 NA 77 33 0 71 NA 144 72 0 141 NA 243 108 64 250 NA 879 670 192 957
1533632400.0 103.0 82 106 272 NA NA 181 540 433 NA NA 2840 670 2887 NA NA 1682 590 4259 NA NA
1533632400.0 1040.1 NA 80 36 0 NA NA 143 75 0 NA NA 425 111 115 NA NA 1541 235 232 NA
1533632400.0 105.0 78 107 41 NA NA 202 585 78 NA NA 2957 697 163 NA NA 2287 936 242 NA NA
1533632400.0 106.0 48 0 0 NA NA 103 0 0 NA NA 1379 287 2504 NA NA 1425 393 3685 NA NA
1533632400.0 107.0 108 109 276 NA NA 210 584 414 NA NA 4200 606 2775 NA NA 2002 409 3644 NA NA
1533632400.0 108.0 99 113 270 NA NA 214 582 425 NA NA 5868 652 3167 NA NA 3882 428 3317 NA NA
1533632400.0 109.0 111 110 276 NA NA 223 585 412 NA NA 5481 649 2979 NA NA 2807 453 3684 NA NA
1533632400.0 110.0 68 114 271 NA NA 138 585 389 NA NA 1421 557 2914 NA NA 1034 384 3841 NA NA
1533632400.0 11024.0 NA 503 758 0 158 NA 778 1062 0 232 NA 8702 9786 3295 1782 NA 9460 8316 3730 2293
1533632400.0 11024.6 NA 516 743 0 153 NA 779 1010 0 243 NA 8215 9239 3025 1753 NA 9299 7464 3351 2134
1533632400.0 11025.0 NA 496 738 0 157 NA 776 1054 0 230 NA 7929 8684 2949 1800 NA 9478 7755 3241 2313
1533632400.0 111.0 94 107 275 NA NA 196 584 403 NA NA 2402 695 2579 NA NA 1852 640 2957 NA NA
1533632400.0 112.0 104 97 274 NA NA 210 584 428 NA NA 3656 1010 2712 NA NA 2173 819 2978 NA NA
1533632400.0 11224.0 NA 289 407 0 NA NA 632 616 0 NA NA 2458 4460 3277 NA NA 3032 6147 4218 NA
1533632400.0 11224.6 NA 297 405 0 NA NA 636 577 0 NA NA 2490 4443 3315 NA NA 3091 6079 3883 NA
1533632400.0 113.0 109 107 270 NA NA 215 584 401 NA NA 3316 632 2822 NA NA 1764 428 3656 NA NA
1533632400.0 114.0 106 109 274 NA NA 210 584 401 NA NA 3959 716 3054 NA NA 2293 443 4019 NA NA
1533632400.0 115.0 105 108 269 NA NA 210 539 399 NA NA 4145 648 2820 NA NA 2234 483 3503 NA NA
1533632400.0 116.0 110 112 279 NA NA 216 582 395 NA NA 5150 640 2874 NA NA 2305 426 3670 NA NA
1533632400.0 117.0 96 102 273 NA NA 215 583 408 NA NA 5536 1050 2972 NA NA 3093 831 2953 NA NA
1533632400.0 118.0 108 112 275 NA NA 216 584 423 NA NA 5959 665 3323 NA NA 2943 425 4002 NA NA
1533632400.0 119.0 102 106 270 NA NA 216 585 403 NA NA 4174 632 2925 NA NA 3093 417 3732 NA NA
1533632400.0 12.0 NA 129 289 0 NA NA 562 447 0 NA NA 3111 5341 1015 NA NA 2126 3736 1272 NA
1533632400.0 120.0 67 107 265 NA NA 136 583 394 NA NA 885 662 2818 NA NA 1103 451 4255 NA NA
1533632400.0 121.0 110 110 275 NA NA 218 585 407 NA NA 5073 662 3138 NA NA 2879 489 3472 NA NA
1533632400.0 13.0 NA 112 280 0 NA NA 592 401 0 NA NA 603 4118 780 NA NA 958 5384 1053 NA
1533632400.0 1301.17 75 161 241 NA NA 140 557 390 NA NA 1576 645 1310 NA NA 1768 982 2083 NA NA
1533632400.0 1325.5 NA 171 0 NA NA NA 279 0 NA NA NA 5587 145 NA NA NA 6213 507 NA NA
1533632400.0 1325.51 NA 162 0 NA NA NA 248 0 NA NA NA 2025 176 NA NA NA 2241 642 NA NA
1533632400.0 1325.7 NA 176 0 NA NA NA 270 0 NA NA NA 4486 154 NA NA NA 5849 786 NA NA
1533632400.0 133.0 110 112 275 NA NA 210 585 420 NA NA 3833 535 1980 NA NA 1572 494 2488 NA NA
1533632400.0 135.8 188 NA NA NA NA 278 NA NA NA NA 567 NA NA NA NA 906 NA NA NA NA
1533632400.0 136.729 NA 85 339 0 NA NA 151 512 0 NA NA 660 8986 977 NA NA 1793 4902 1503 NA
