Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533502800.0 1000.0 NA 274 177 0 59 NA 407 283 0 101 NA 3014 1354 827 387 NA 3952 1609 1049 680
1533502800.0 10001.0 NA 166 354 0 75 NA 607 552 0 129 NA 841 3232 1394 309 NA 894 4915 1773 577
1533502800.0 10002.0 NA 162 361 0 74 NA 607 531 0 135 NA 888 3117 1472 303 NA 942 4937 2079 575
1533502800.0 10003.0 NA 154 367 0 78 NA 564 555 0 128 NA 1038 3030 1479 295 NA 1408 4345 2042 632
1533502800.0 10004.0 NA 164 342 0 75 NA 562 529 0 124 NA 989 3029 1467 294 NA 1036 5034 2023 563
1533502800.0 10005.0 NA 153 354 0 86 NA 562 545 0 133 NA 1063 3126 1411 262 NA 1709 4305 1915 427
1533502800.0 10006.0 NA 164 349 0 86 NA 563 525 0 134 NA 1002 3162 1371 288 NA 1017 4833 1701 499
1533502800.0 10007.0 NA 161 363 0 81 NA 609 562 0 133 NA 972 2792 1499 505 NA 932 3441 1822 757
1533502800.0 10008.0 NA 165 355 0 76 NA 607 558 0 127 NA 934 2831 1453 307 NA 1002 3428 1757 623
1533502800.0 10009.0 NA 166 321 0 77 NA 608 533 0 134 NA 1046 2922 1466 290 NA 1007 4087 2062 553
1533502800.0 1001.2 NA 375 140 0 NA NA 556 201 0 NA NA 16460 1981 140 NA NA 5748 1717 425 NA
1533502800.0 1002.0 NA 288 95 NA NA NA 403 133 NA NA NA 3728 404 NA NA NA 4175 421 NA NA
1533502800.0 10023.0 NA 158 348 0 75 NA 562 554 0 128 NA 995 2592 1423 291 NA 1584 3402 1888 676
1533502800.0 10024.0 NA 142 366 0 77 NA 563 566 0 129 NA 1323 3455 1446 326 NA 2057 4915 1826 591
1533502800.0 10024.1 NA 175 197 0 NA NA 610 345 0 NA NA 954 1000 400 NA NA 814 1415 735 NA
1533502800.0 10024.2 NA 176 371 0 NA NA 605 545 0 NA NA 1030 3192 1509 NA NA 1288 3900 1903 NA
1533502800.0 10024.3 NA 183 188 0 NA NA 609 349 0 NA NA 975 1036 352 NA NA 877 1580 781 NA
1533502800.0 10024.4 NA 168 335 0 NA NA 564 558 0 NA NA 1230 3176 1462 NA NA 1067 4273 1807 NA
1533502800.0 10024.5 NA 172 150 0 NA NA 562 231 0 NA NA 1038 577 153 NA NA 1040 1203 452 NA
1533502800.0 10025.0 NA 168 352 0 86 NA 575 543 0 128 NA 997 3192 1552 309 NA 1046 4078 2030 591
1533502800.0 10026.0 NA 183 372 0 77 NA 610 576 0 133 NA 1040 3591 1440 414 NA 1011 3645 1762 579
1533502800.0 1003.0 NA 248 0 NA NA NA 361 0 NA NA NA 3221 607 NA NA NA 2301 914 NA NA
1533502800.0 10042.0 NA 168 357 0 79 NA 606 555 0 133 NA 889 3368 1459 284 NA 1073 4397 1925 566
1533502800.0 10059.0 NA 179 385 0 85 NA 609 554 0 129 NA 1161 3731 1514 306 NA 947 3721 1990 522
1533502800.0 10071.0 NA 170 366 0 84 NA 607 558 0 129 NA 971 3354 1534 299 NA 1129 4846 1933 526
1533502800.0 101.0 91 NA NA NA NA 161 NA NA NA NA 1178 NA NA NA NA 2286 NA NA NA NA
1533502800.0 1010.0 NA 31 47 0 NA NA 89 100 0 NA NA 133 252 156 NA NA 360 409 331 NA
1533502800.0 102.0 90 NA NA NA NA 161 NA NA NA NA 1068 NA NA NA NA 2142 NA NA NA NA
1533502800.0 1020.0 NA 80 34 0 71 NA 140 72 0 145 NA 334 153 82 336 NA 1015 388 239 738
1533502800.0 10224.0 NA 326 608 0 NA NA 623 880 0 NA NA 3463 4823 1423 NA NA 2491 3603 1619 NA
1533502800.0 10225.0 NA 321 640 0 NA NA 580 860 0 NA NA 3960 4795 1346 NA NA 2498 3741 1694 NA
